Name,SEASON,GP,MIN,FG_PCT,FG3M,FT_PCT,REB,AST,TOV,STL,BLK,PTS,z_score_total
Steven Adams,2021-22,1.090608110682884,0.43322547332794237,1.110392503365009,-1.3414300426030594,-1.5366703194159206,2.520747153938817,0.5993131356776095,-0.30829838181791874,0.44426266749392435,0.9053156262177325,-0.5697508287627754,3.3477150981042447
Reggie Jackson,2021-22,1.0408975713138404,1.078879865938867,-0.7925870088180292,1.1807596943935854,0.6606029283421794,-0.2515793559581872,1.3615694978988662,-1.2727941757449577,-0.08345974967371436,-0.6493559157411314,1.0472256287617112,3.32015898071303
Kevin Porter Jr.,2021-22,0.3449500201472314,1.092056486196233,-0.5102094037844169,1.5246946585294914,-0.8211109393894341,0.09496145777893843,2.123825860120123,-2.237289969671997,0.9719850846615633,-0.13113206842151004,0.8512284823951066,3.303959668561329
Patrick Beverley,2021-22,0.19581840204010093,0.3146358910116498,-0.6207049883627869,0.2635997900311689,-0.24288113734782904,-0.03499134737248396,1.2526757318672581,-0.06717443333615902,1.2358462932453824,1.1644275498775432,-0.19408963156011705,3.2671621200937278
Kelly Oubre Jr.,2021-22,1.090608110682884,0.43322547332794237,-0.20327722440005633,1.5246946585294914,-0.6404141262514323,-0.07830894908962449,-0.6529651736858839,0.4150734636273606,0.7081238760777437,-0.13113206842151004,0.7532299092118044,3.2188579496087195
Luguentz Dort,2021-22,-0.15215537354320358,1.2765291697993546,-0.6452595627135358,1.5246946585294914,0.6316914382400991,0.008326254344656968,-0.32628387559105954,-0.5494223302996788,0.44426266749392435,-0.13113206842151004,1.1125580108839124,3.1938089887224512
Jordan Clarkson,2021-22,1.2397397287900145,0.538638435386869,-0.46110025508291974,1.4100496704841892,0.5232733503572988,-0.294896957675328,0.1092911885353729,-0.42886035605879874,0.18040145891010498,-0.6493559157411314,0.9165608645173081,3.0837412124229795
De'Anthony Melton,2021-22,0.9414764925757534,-0.04113285593722702,-0.6452595627135358,0.8368247302576791,-0.04050070663326697,0.13827905949607897,0.21818495456698112,-0.30829838181791874,1.763568710413021,0.12797985523830052,0.06723989692868908,3.0583621923745548
Bruce Brown,2021-22,0.8917659532067099,0.20922292895272365,0.6070237291746566,-0.7682051023765493,0.017322273570893623,0.268231864647501,-0.1084963435278433,0.5356354378682404,0.9719850846615633,0.646203702557922,-0.22675582262121768,3.0439337061146
Luke Kennard,2021-22,0.7923448744686229,0.578168296158966,-0.09278163982168627,1.7539846346200956,1.0147686820926631,-0.3815321611096094,-0.1084963435278433,0.4150734636273606,-0.34732095825753373,-0.9084678394009419,0.24690394776474306,2.9626449566148367
Kevin Love,2021-22,0.991187031944797,-0.06748609645195855,-0.3260500961538008,1.5246946585294914,0.5955520756124988,1.3078543058588779,-0.054049460512039196,-0.06717443333615902,-0.8750433754251727,-0.6493559157411314,0.5245665717840993,2.9046952661095022
Anfernee Simons,2021-22,0.1461078626710574,0.8548773215636483,-0.16644536287393297,2.2125645868013035,0.9569457018885025,-0.6847553731295941,0.8715475507566297,-0.9111082530223182,-0.6111821668413534,-0.9084678394009419,1.128891106414463,2.888975134827464
Devonte' Graham,2021-22,1.090608110682884,0.7099344987326242,-1.1486283369038883,1.5246946585294914,0.6316914382400991,-0.8147081782810164,1.034888199804042,-0.18773640757703874,0.44426266749392435,-0.6493559157411314,0.24690394776474306,2.882554682744733
Derrick Walton Jr.,2021-22,-2.5382612632572914,1.7245342585497918,-2.769230244053314,-0.19498016215003913,1.76646742474675,-0.3815321611096094,2.5594009242465554,-2.9606618151172763,4.138319587667395,2.200875244516786,-0.6677494019460777,2.8771823920936708
RJ Barrett,2021-22,0.7923448744686229,1.5137083344319389,-0.596150414012038,0.9514697183029812,-0.3007041175519896,0.7014078818189079,0.3815256036143932,-1.1522322015040782,-0.34732095825753373,-0.6493559157411314,1.569884685739323,2.8645774913093955
Caris LeVert,2021-22,0.19581840204010093,1.012996764652038,-0.15416807569855853,0.2635997900311689,0.0028665285198534755,-0.2082617542410465,1.089335082819846,-0.7905462787814382,0.44426266749392435,-0.13113206842151004,1.0798918198228118,2.804662878237189
Bojan Bogdanovic,2021-22,0.7426343350995794,1.0393500051667695,-0.019117916769439573,1.6393396465747936,0.7401095261229003,0.051643856061797506,-0.32628387559105954,-0.5494223302996788,-0.6111821668413534,-1.1675797630607527,1.259555870658866,2.7990471871224223
Grayson Allen,2021-22,0.5935027169924489,0.5649916759016005,-0.10505892699706072,1.4100496704841892,0.7907046338015408,-0.3382145593924687,-0.43517764162266775,0.6561974121091203,-0.08345974967371436,-0.39024399208132066,0.11623918352034,2.779530423042008
Terance Mann,2021-22,1.3391608075281014,0.7362877392473561,0.3369234113164188,-0.30962515019534115,0.17633546913233525,0.4415022715160639,0.163738071551177,0.2945114893864807,-0.08345974967371436,-0.39024399208132066,0.06723989692868908,2.7723702646562463
Pat Connaughton,2021-22,0.5437921776234054,0.39369561255584484,0.017713944756683773,1.1807596943935854,0.5594127129848984,0.008326254344656968,-0.5440714076542759,0.8973213605908802,0.44426266749392435,-0.6493559157411314,-0.0797579628462643,2.772099138502208
Spencer Dinwiddie,2021-22,0.6432132563614924,0.8680539418210143,-0.4979321166090424,0.6075347541670754,0.1329682339792148,0.008326254344656968,1.5793570299620827,-0.42886035605879874,-0.08345974967371436,-0.6493559157411314,0.5408996673146496,2.720744999867499
Onyeka Okongwu,2021-22,-0.30128699165033407,-0.3046652610845432,2.866044569443554,-1.3414300426030594,-0.20674177472022867,0.7447254835360488,-0.6529651736858839,0.4150734636273606,-0.34732095825753373,2.200875244516786,-0.3574205868656207,2.7148879722565455
Otto Porter Jr.,2021-22,0.4443710988853184,-0.10701595722405607,0.09137766780893047,0.14895480198586702,0.34257653721929693,0.6580902801017674,-0.43517764162266775,0.7767593863500002,0.9719850846615633,0.12797985523830052,-0.3574205868656207,2.6624805265386993
Jalen Green,2021-22,0.6432132563614924,1.1711162077404276,-0.3751592448552986,1.2954046824388872,0.2992093020661765,-0.3382145593924687,0.163738071551177,-0.9111082530223182,-0.08345974967371436,-0.39024399208132066,1.128891106414463,2.603386827547503
Montrezl Harrell,2021-22,0.8420554138376664,0.0115736250922365,2.313566646551704,-1.2267850545577572,-0.2862483725009495,0.8313606869703299,-0.16294322654364743,0.2945114893864807,-0.8750433754251727,0.3870917788981114,0.4429010941313474,2.57204070584035
Brandon Clarke,2021-22,0.4940816382543619,-0.4627847041729329,2.3012893593763293,-1.2267850545577572,-0.7343764690831933,0.4848198732332044,-0.5440714076542759,0.8973213605908802,-0.34732095825753373,1.6826513971971648,0.0019075148064875448,2.5467325497327353
Darius Bazley,2021-22,0.7426343350995794,0.6440513974457951,-0.4242683935567964,0.03430981394056489,-0.4886288032155108,0.9179958904046114,-0.48962452463847184,-0.06717443333615902,0.18040145891010498,1.4235394735373539,0.06723989692868908,2.5404761115197605
Dwight Powell,2021-22,1.388871346897145,-0.1465458179961536,2.6327761131114396,-1.1121400665124554,0.19801908670889548,0.31154946636464187,-0.59851829067008,0.5356354378682404,-0.6111821668413534,0.12797985523830052,-0.2757551092128689,2.4506898549557516
Hassan Whiteside,2021-22,0.5437921776234054,-0.673610628290786,2.399507656779325,-1.3414300426030594,-0.9584405173743156,1.4811247127274403,-1.0340933547965125,0.5356354378682404,-1.138904584008992,2.978211015496218,-0.3574205868656207,2.434371286555343
Patty Mills,2021-22,1.3391608075281014,0.7889942202768192,-0.596150414012038,1.8686296226653973,0.42208313500001776,-0.987978585149579,0.0003974225037646723,0.4150734636273606,-0.34732095825753373,-0.6493559157411314,0.16523847011199122,2.41877126855317
Chris Boucher,2021-22,1.2894502681590578,-0.2519587800550797,0.09137766780893047,-0.30962515019534115,0.15465185155577502,0.8746782886874708,-1.0885402378123166,0.8973213605908802,-0.34732095825753373,1.1644275498775432,-0.16142344049901614,2.31303841986037
Jae'Sean Tate,2021-22,1.190029189420971,0.4464020935853079,0.508805431771661,-0.42427013824064314,-0.3512992252306302,0.5281374749503454,0.272631837582785,-0.6699843045405585,0.44426266749392435,0.12797985523830052,0.23057085223419277,2.303265734265656
Cody Martin,2021-22,0.8420554138376664,0.43322547332794237,0.31236883696566986,-0.30962515019534115,-0.3946664603837498,-0.07830894908962449,0.1092911885353729,0.4150734636273606,1.2358462932453824,0.12797985523830052,-0.43908606451837245,2.254153900590607
Josh Giddey,2021-22,-0.0030237554360730747,1.1184097267109645,-0.46110025508291974,-0.19498016215003913,-0.33684348017959,1.5677599161617217,2.2327196261517313,-2.3578519439128773,0.44426266749392435,-0.13113206842151004,0.34490252094804524,2.2231227922833776
Isaiah Hartenstein,2021-22,0.6929237957305359,-0.673610628290786,2.0802981902195894,-1.1121400665124554,-0.4814009306899907,0.31154946636464187,0.05484430551956879,0.05338754090472098,-0.08345974967371436,1.6826513971971648,-0.34108749133507016,2.183955829434205
Malik Beasley,2021-22,1.2397397287900145,0.2619294099821867,-0.8048642959934037,2.0979195987560018,0.443766752576578,-0.5548025679781722,-0.43517764162266775,0.8973213605908802,-0.6111821668413534,-0.6493559157411314,0.2795701388258437,2.1648644013447766
Andre Drummond,2021-22,0.9414764925757534,-0.43643146365820135,1.3927701083986215,-1.3414300426030594,-1.6739998974008021,2.2175239419188326,-0.2718369925752555,-0.42886035605879874,0.9719850846615633,1.1644275498775432,-0.40641987345727165,2.1292045516789253
Ricky Rubio,2021-22,-0.997234542816943,0.7231111189899901,-1.1486283369038883,0.6075347541670754,0.7111980360208199,-0.03499134737248396,2.341613392183339,-1.6344800984675978,1.763568710413021,-0.6493559157411314,0.4429010941313474,2.125236864603549
Isaiah Stewart,2021-22,0.8420554138376664,0.3409891315263818,0.6561328778761545,-1.1121400665124554,-0.27179262744990934,1.9576183316159879,-0.59851829067008,0.05338754090472098,-1.138904584008992,1.6826513971971648,-0.34108749133507016,2.0703916329815693
Justin Holiday,2021-22,0.991187031944797,0.6308747771884295,-0.7680324344672803,1.4100496704841892,0.36426015479585716,-0.6847553731295941,-0.32628387559105954,0.4150734636273606,0.18040145891010498,-0.13113206842151004,-0.047091771785163675,2.0345510335561308
Javonte Green,2021-22,0.5437921776234054,0.05110348586433356,1.049006067488137,-0.6535601143312472,0.5594127129848984,0.008326254344656968,-0.7618589397174922,0.8973213605908802,0.7081238760777437,0.12797985523830052,-0.5207515421711243,2.008895193992492
Nicolas Batum,2021-22,0.2455289414091444,0.2355761694674552,0.07910038063355603,0.7221797422123772,-0.7054649789811129,0.051643856061797506,-0.32628387559105954,0.6561974121091203,0.7081238760777437,0.646203702557922,-0.34108749133507016,1.9717177346218742
Marcus Morris Sr.,2021-22,-0.0030237554360730747,0.7889942202768192,-0.276940947452303,0.8368247302576791,0.8412997414801813,0.09496145777893843,-0.1084963435278433,-0.06717443333615902,-0.6111821668413534,-0.39024399208132066,0.8185622913340059,1.9235808024525718
Richaun Holmes,2021-22,-0.45041860975746456,0.11698658715116261,2.4977259541823207,-1.3414300426030594,0.1618797240812951,1.2212191024245962,-0.6529651736858839,0.05338754090472098,-0.8750433754251727,1.1644275498775432,0.0019075148064875448,1.897676771956546
Alex Caruso,2021-22,-0.6492607672336386,0.6572280177031611,-0.7189232857657826,-0.19498016215003913,0.2847535570151364,-0.2515793559581872,0.9259944337724338,-0.18773640757703874,2.55515233616448,-0.13113206842151004,-0.4880853511100235,1.801430946438991
Duncan Robinson,2021-22,1.2397397287900145,0.38051899229847885,-0.7066459985904081,1.9832746107106993,0.5810963305614586,-0.6847553731295941,-0.3807307586068636,0.5356354378682404,-0.6111821668413534,-0.6493559157411314,0.08357299245923938,1.7711678797787807
Josh Richardson,2021-22,0.5437921776234054,0.20922292895272365,-0.22783179875080523,0.49288976612177315,0.9641735744140225,-0.5981201696953129,-0.2718369925752555,0.2945114893864807,0.44426266749392435,-0.13113206842151004,-0.030758676254613367,1.6891728982948329
Coby White,2021-22,0.3449500201472314,0.591344916416332,-0.2892182346276775,1.1807596943935854,0.7328816535973801,-0.5114849662610315,0.3270787205985891,0.17394951514560072,-0.6111821668413534,-0.6493559157411314,0.3775687120091458,1.6672919488366709
Jaden McDaniels,2021-22,0.7923448744686229,0.3673423720411133,0.04226851910743267,-0.08033517410473699,0.34257653721929693,0.008326254344656968,-0.6529651736858839,0.17394951514560072,-0.08345974967371436,0.9053156262177325,-0.19408963156011705,1.6212739695200038
P.J. Tucker,2021-22,0.8420554138376664,0.6440513974457951,0.3369234113164188,-0.08033517410473699,-0.12723517693950787,0.5714550766674859,-0.1084963435278433,0.4150734636273606,0.18040145891010498,-0.6493559157411314,-0.4554191600489229,1.569118451442689
Danilo Gallinari,2021-22,0.5935027169924489,0.30145927075428425,-0.276940947452303,0.6075347541670754,1.0725916622968237,0.22491426293036043,-0.43517764162266775,0.7767593863500002,-0.8750433754251727,-0.6493559157411314,0.21423775670364217,1.5544819299533597
LaMarcus Aldridge,2021-22,-0.3509975310193776,-0.09383933696669008,1.1472243648911324,-0.9974950784671534,0.8485276140057013,0.5714550766674859,-0.7618589397174922,0.4150734636273606,-1.138904584008992,1.4235394735373539,0.41023490307024674,1.4729594256195757
Dillon Brooks,2021-22,-1.09665562155503,0.6176981569310636,-0.3014955218030519,0.2635997900311689,0.6750586733932196,-0.42484976282674997,0.272631837582785,-0.42886035605879874,0.9719850846615633,-0.39024399208132066,1.3085551572505167,1.4674234455253656
Gary Harris,2021-22,0.3449500201472314,0.7099344987326242,-0.276940947452303,0.8368247302576791,0.8557554865312214,-0.9446609834324383,-0.2718369925752555,0.2945114893864807,0.7081238760777437,-0.9084678394009419,0.11623918352034,1.4644325217923813
Mason Plumlee,2021-22,0.9414764925757534,0.20922292895272365,2.264457497850206,-1.3414300426030594,-2.6280790707694512,1.5244423144445811,0.43597248663019733,-0.18773640757703874,0.18040145891010498,0.646203702557922,-0.6350832108849769,1.4098481500869622
Garrison Mathews,2021-22,0.5437921776234054,0.43322547332794237,-0.7066459985904081,1.0661147063482834,0.2775256844896163,-0.5548025679781722,-0.707412056701688,0.7767593863500002,0.44426266749392435,-0.13113206842151004,-0.06342486731571399,1.3782625366256798
Tim Hardaway Jr.,2021-22,-0.5995502278645951,0.8680539418210143,-0.7680324344672803,1.4100496704841892,0.01009440104537355,-0.2082617542410465,-0.054049460512039196,0.5356354378682404,0.44426266749392435,-0.9084678394009419,0.6225651449674013,1.35229954719424
Jaxson Hayes,2021-22,0.7923448744686229,-0.3969016028861038,1.9575253184658448,-0.9974950784671534,0.07514525377505421,0.13827905949607897,-0.9251995887649043,0.5356354378682404,-0.6111821668413534,0.9053156262177325,-0.17775653602956645,1.2957105973024923
Chris Duarte,2021-22,0.046686783932970426,0.6572280177031611,-0.3014955218030519,0.6075347541670754,0.349804409744817,-0.03499134737248396,-0.1084963435278433,-0.42886035605879874,0.7081238760777437,-0.6493559157411314,0.4429010941313474,1.289079451253806
Dennis Schroder,2021-22,0.4940816382543619,0.7494643595047217,-0.31377280897842635,0.14895480198586702,0.7039701634952998,-0.3815321611096094,1.2526757318672581,-1.1522322015040782,0.18040145891010498,-0.9084678394009419,0.5082334762535489,1.2817766192781066
Deni Avdija,2021-22,1.388871346897145,0.15651644792326014,-0.3014955218030519,-0.19498016215003913,0.01009440104537355,0.4415022715160639,-0.16294322654364743,0.17394951514560072,-0.08345974967371436,0.12797985523830052,-0.3247543958045198,1.2312807817907712
Ayo Dosunmu,2021-22,1.1403186500519273,0.578168296158966,0.778905749629899,-0.30962515019534115,-0.5536796559451914,-0.5981201696953129,0.5448662526618053,-0.18773640757703874,0.18040145891010498,-0.13113206842151004,-0.2594220136823183,1.1829449418959905
Tyus Jones,2021-22,0.9414764925757534,-0.2387821597977142,-0.06822706547093738,-0.08033517410473699,0.45099462510209803,-0.7713905765638757,1.1437819658356503,0.7767593863500002,0.44426266749392435,-1.1675797630607527,-0.2757551092128689,1.1552052891465403
Derrick Rose,2021-22,-1.394918857769291,0.19604630869535766,-0.14189078852318407,0.2635997900311689,1.5351755039301076,-0.5114849662610315,0.9259944337724338,-0.30829838181791874,0.18040145891010498,0.12797985523830052,0.2632370432952934,1.1358413995013414
Kevon Looney,2021-22,1.388871346897145,-0.2519587800550797,1.405047395573996,-1.3414300426030594,-1.1246815854612764,1.3511719075760182,-0.16294322654364743,0.5356354378682404,-0.34732095825753373,0.3870917788981114,-0.7167486885377288,1.122734585355185
Caleb Martin,2021-22,0.2952394807781879,-0.014779615422495496,0.6193010163500311,-0.08033517410473699,0.05346163619849399,-0.16494415252390596,-0.6529651736858839,0.4150734636273606,0.7081238760777437,0.12797985523830052,-0.19408963156011705,1.1120655809729783
Immanuel Quickley,2021-22,1.190029189420971,0.0115736250922365,-0.7925870088180292,0.7221797422123772,0.906350594209862,-0.42484976282674997,0.6537600186934135,-0.06717443333615902,-0.08345974967371436,-1.1675797630607527,0.14890537458144093,1.0971478264948957
Kyle Anderson,2021-22,0.7426343350995794,-0.19925229902561667,-0.1296135013478096,-0.7682051023765493,-0.8500224294915144,0.4848198732332044,0.21818495456698112,0.2945114893864807,0.9719850846615633,0.646203702557922,-0.4554191600489229,0.9558269472153179
Reggie Bullock,2021-22,0.6929237957305359,0.6572280177031611,-0.6820914242396592,1.0661147063482834,0.5594127129848984,-0.294896957675328,-0.59851829067008,0.7767593863500002,-0.34732095825753373,-0.6493559157411314,-0.2920882047434192,0.8881668677897276
Gary Payton II,2021-22,0.8420554138376664,-0.7131404890628831,1.9575253184658448,-0.6535601143312472,-1.102997967884717,-0.294896957675328,-0.7618589397174922,0.7767593863500002,1.763568710413021,-0.39024399208132066,-0.5370846377016747,0.8861257306118695
JaVale McGee,2021-22,0.991187031944797,-0.9503196536954678,2.1171300517457126,-1.3414300426030594,-0.40912220543478994,1.0912662972731744,-0.9251995887649043,-0.06717443333615902,-1.138904584008992,1.6826513971971648,-0.19408963156011705,0.8559946387573591
Nassir Little,2021-22,-0.5995502278645951,0.38051899229847885,0.04226851910743267,0.03430981394056489,-0.15614666704158814,0.6147726783846265,-0.5440714076542759,0.2945114893864807,-0.34732095825753373,1.1644275498775432,-0.09609105837681461,0.7876287238003192
Frank Kaminsky,2021-22,-2.2399980270430304,-0.38372498262873783,1.0858379290142601,-0.6535601143312472,1.0436801721947433,0.18159666121321952,-0.48962452463847184,0.7767593863500002,0.44426266749392435,0.9053156262177325,0.034573705867588164,0.7051184997099809
Alperen Sengun,2021-22,0.8917659532067099,-0.3046652610845432,0.21415053956267496,-0.8828500904218513,-0.32238773512854985,0.5714550766674859,0.163738071551177,-0.9111082530223182,0.18040145891010498,1.1644275498775432,-0.12875724943791553,0.6361700606805176
Isaac Okoro,2021-22,0.6432132563614924,0.8680539418210143,0.287814262614921,-0.42427013824064314,0.08960099882609436,-0.5114849662610315,-0.2718369925752555,0.4150734636273606,0.18040145891010498,-0.39024399208132066,-0.2594220136823183,0.6268992793204184
Brook Lopez,2021-22,-2.0411558695668566,-0.0016029951651294978,0.11593224215967937,0.37824477807647106,0.8268439964291411,-0.03499134737248396,-0.9796464717807084,0.4150734636273606,-0.34732095825753373,1.9417633208569751,0.3285694254174949,0.6017095844244098
Max Strus,2021-22,0.6929237957305359,0.03792686560696803,-0.19099993722468186,1.7539846346200956,0.26306993943857615,-0.5114849662610315,-0.48962452463847184,0.5356354378682404,-0.8750433754251727,-0.6493559157411314,0.034573705867588164,0.6016056598415148
Maxi Kleber,2021-22,0.2455289414091444,0.20922292895272365,-0.7189232857657826,0.2635997900311689,-0.3440713527051101,0.7447254835360488,-0.59851829067008,0.5356354378682404,-0.6111821668413534,1.4235394735373539,-0.5534177332322251,0.5961392261201289
Nicolas Claxton,2021-22,-0.3509975310193776,-0.3046652610845432,2.6696079746375627,-1.3414300426030594,-1.2620111634461586,0.6147726783846265,-0.7618589397174922,0.5356354378682404,-0.6111821668413534,1.6826513971971648,-0.2757551092128689,0.5947672741627412
Eric Bledsoe,2021-22,-0.0030237554360730747,0.28828265049691826,-0.43654568073217087,-0.30962515019534115,0.03900589114745385,-0.3382145593924687,1.034888199804042,-1.0316702272631983,1.499707501829202,-0.13113206842151004,-0.0797579628462643,0.5319148389905897
Chimezie Metu,2021-22,0.2952394807781879,-0.22560553954034818,-0.05594977829556292,-0.19498016215003913,0.17633546913233525,0.6147726783846265,-0.707412056701688,0.2945114893864807,0.44426266749392435,0.12797985523830052,-0.24308891815176797,0.5260651855744489
Eric Gordon,2021-22,0.1461078626710574,0.8285240810489167,0.22642782673804943,1.1807596943935854,0.1618797240812951,-0.9446609834324383,0.21818495456698112,-0.7905462787814382,-0.6111821668413534,-0.39024399208132066,0.4919003807229986,0.5171511030863333
Corey Kispert,2021-22,1.1403186500519273,0.05110348586433356,-0.019117916769439573,0.37824477807647106,0.8340718689546611,-0.6414377714124534,-0.6529651736858839,0.7767593863500002,-0.6111821668413534,-0.39024399208132066,-0.3574205868656207,0.5081305616413214
Jeff Green,2021-22,1.0408975713138404,0.2223995492100892,0.8280148983313967,-0.5389151262859452,0.5594127129848984,-0.4681673645438907,-0.5440714076542759,0.4150734636273606,-0.8750433754251727,-0.13113206842151004,-0.014425580724062765,0.49404327241272816
T.J. McConnell,2021-22,-1.3452083184002475,0.15651644792326014,0.30009154979029545,-0.8828500904218513,0.5088176053062586,-0.3815321611096094,1.4160163809146706,0.17394951514560072,0.9719850846615633,-0.13113206842151004,-0.3084213002739695,0.4782326451144613
Georges Niang,2021-22,1.090608110682884,-0.027956235679861025,-0.24010908592617966,1.0661147063482834,0.906350594209862,-0.6414377714124534,-0.5440714076542759,0.5356354378682404,-0.8750433754251727,-0.6493559157411314,-0.19408963156011705,0.4266454257100786
Isaiah Roby,2021-22,-0.45041860975746456,-0.2519587800550797,0.7052420265776522,-0.19498016215003913,-0.6042747636238319,0.268231864647501,-0.3807307586068636,0.2945114893864807,0.18040145891010498,0.9053156262177325,-0.047091771785163675,0.42424761976102887
Killian Hayes,2021-22,0.5935027169924489,0.2619294099821867,-0.9030825933963993,-0.5389151262859452,0.10405674387713451,-0.42484976282674997,1.034888199804042,-0.5494223302996788,1.2358462932453824,0.12797985523830052,-0.5697508287627754,0.3721825775679465
Talen Horton-Tucker,2021-22,0.2952394807781879,0.28828265049691826,-0.4979321166090424,-0.42427013824064314,0.32089291964273675,-0.42484976282674997,0.21818495456698112,-0.18773640757703874,0.7081238760777437,0.12797985523830052,-0.06342486731571399,0.3604904442316801
Amir Coffey,2021-22,0.7426343350995794,-0.04113285593722702,-0.04367249112018847,0.2635997900311689,0.7762488887505006,-0.5548025679781722,-0.2718369925752555,0.6561974121091203,-0.34732095825753373,-0.6493559157411314,-0.22675582262121768,0.30380282175964296
De'Andre Hunter,2021-22,-0.05273429480511657,0.8944071823357458,-0.17872265004930743,0.2635997900311689,0.06791738124953414,-0.3815321611096094,-0.5440714076542759,-0.06717443333615902,-0.08345974967371436,-0.13113206842151004,0.4919003807229986,0.27899796928975473
Cory Joseph,2021-22,0.5437921776234054,0.20922292895272365,-0.14189078852318407,-0.19498016215003913,0.9352620843119422,-0.6414377714124534,0.7082069017092176,-0.06717443333615902,-0.34732095825753373,-0.39024399208132066,-0.39008677792672136,0.22334920890987758
Davion Mitchell,2021-22,1.0408975713138404,0.6176981569310636,-0.4733775422582942,0.14895480198586702,-0.6982371064555929,-0.8580257799981569,1.034888199804042,-0.30829838181791874,-0.08345974967371436,-0.39024399208132066,0.18157156564254154,0.21236774339235678
Gabe Vincent,2021-22,0.6929237957305359,0.05110348586433356,-0.48565482943366867,0.7221797422123772,0.42931100752553786,-0.987978585149579,0.43597248663019733,-0.18773640757703874,0.44426266749392435,-0.6493559157411314,-0.2757551092128689,0.1892723383426193
Damian Jones,2021-22,0.09639732330201392,-0.6340807675186885,2.4731713798315718,-1.1121400665124554,-0.27179262744990934,0.09496145777893843,-0.59851829067008,0.17394951514560072,-0.6111821668413534,0.9053156262177325,-0.37375368239617107,0.14232770088719965
Nerlens Noel,2021-22,-1.4446293971383346,-0.06748609645195855,0.9385104829097668,-1.3414300426030594,-0.40189433290926985,0.6147726783846265,-0.7618589397174922,0.5356354378682404,1.2358462932453824,1.9417633208569751,-1.1414091723320383,0.10782023211283875
Nah'Shon Hyland,2021-22,0.7426343350995794,-0.5286678054597619,-0.6575368498889103,0.8368247302576791,0.7256537810718601,-0.6414377714124534,0.272631837582785,0.05338754090472098,-0.34732095825753373,-0.39024399208132066,-0.047091771785163675,0.018833076031480864
Lonnie Walker IV,2021-22,0.7923448744686229,-0.0016029951651294978,-0.6084277011874125,0.49288976612177315,0.20524695923441555,-0.6847553731295941,-0.054049460512039196,0.2945114893864807,-0.34732095825753373,-0.39024399208132066,0.2795701388258437,-0.021837252295893672
Kemba Walker,2021-22,-0.8481029247098125,0.3409891315263818,-0.6575368498889103,0.9514697183029812,0.6461471832911393,-0.5114849662610315,0.6537600186934135,-0.06717443333615902,-0.08345974967371436,-0.6493559157411314,0.19790466117309186,-0.02684412662375152
Trey Lyles,2021-22,1.0408975713138404,-0.33101850159927476,0.11593224215967937,-0.30962515019534115,0.3353486646937769,0.398184669798923,-0.59851829067008,0.2945114893864807,-0.8750433754251727,-0.13113206842151004,0.018240610337037857,-0.042222138621640565
Danny Green,2021-22,0.39466055951627493,-0.15972243825351914,-0.7680324344672803,0.6075347541670754,0.21970270428545569,-0.7280729748467348,-0.707412056701688,0.6561974121091203,0.7081238760777437,0.3870917788981114,-0.7330817840682791,-0.12301060328371993
Hamidou Diallo,2021-22,0.19581840204010093,-0.1465458179961536,0.4842508574209122,-0.8828500904218513,-0.7632879591852736,0.268231864647501,-0.5440714076542759,0.2945114893864807,1.2358462932453824,-0.39024399208132066,0.0999060879897897,-0.14843427260870792
Drew Eubanks,2021-22,0.8420554138376664,-0.7263171093202491,1.7119795749583557,-1.2267850545577572,0.04623376367297392,0.5281374749503454,-0.59851829067008,0.17394951514560072,-0.8750433754251727,0.3870917788981114,-0.43908606451837245,-0.17630237302857804
Larry Nance Jr.,2021-22,-0.40070807038842104,-0.05430947619459255,0.8034603239806478,-0.7682051023765493,-0.3874385878582297,0.5281374749503454,-0.2718369925752555,0.5356354378682404,0.44426266749392435,-0.13113206842151004,-0.5534177332322251,-0.2555521267536252
Oshae Brissett,2021-22,0.6432132563614924,0.03792686560696803,-0.5593185524859147,0.03430981394056489,-0.4380336955368702,0.4848198732332044,-0.6529651736858839,0.5356354378682404,-0.08345974967371436,-0.13113206842151004,-0.21042272709066737,-0.33942671988409046
Torrey Craig,2021-22,1.190029189420971,-0.33101850159927476,-0.03139520394481402,-0.19498016215003913,-0.04050070663326697,-0.07830894908962449,-0.59851829067008,0.4150734636273606,-0.34732095825753373,0.12797985523830052,-0.6187501153544266,-0.5077103794124277
Joe Harris,2021-22,-1.991445330197813,0.9471136633652087,-0.05594977829556292,1.9832746107106993,0.5594127129848984,-0.07830894908962449,-0.707412056701688,0.17394951514560072,-0.6111821668413534,-0.9084678394009419,0.14890537458144093,-0.5401102437391359
KJ Martin,2021-22,1.2397397287900145,-0.2651354003124457,0.9385104829097668,-0.42427013824064314,-0.8789339195935948,-0.16494415252390596,-0.5440714076542759,0.5356354378682404,-0.8750433754251727,0.12797985523830052,-0.2594220136823183,-0.5699549026260342
Kris Dunn,2021-22,-1.991445330197813,0.1301632074085286,-0.31377280897842635,-1.2267850545577572,1.3617065633176266,-0.294896957675328,1.7971445620252986,-1.2727941757449577,2.2912911275806604,-0.6493559157411314,-0.4554191600489229,-0.6241639426122225
Jalen Smith,2021-22,-0.15215537354320358,-0.647257387776054,0.5701918676485334,-0.42427013824064314,0.06791738124953414,0.7880430852531893,-0.9796464717807084,0.5356354378682404,-1.138904584008992,0.9053156262177325,-0.19408963156011705,-0.6692201886724883
